Symbol	Ensembl Transcript ID	CDS Length
ESPN	uc001amy.1	2565
RBM43	uc002txh.1	1074
KIAA1267	uc002ikb.1	3318
DDX3X	uc004dfe.1	1989
PLXDC1	uc002hrg.1	1503
FLJ25801	uc003izj.1	648
HNRNPL	uc010egf.1	1770
RUNDC3A	uc002igl.2	1341
DKFZp564D116	uc009xux.1	669
CASP12	uc001pht.1	1026
DKFZp434C1428	uc010msp.1	669
SH2D5	uc009vpy.1	1272
OR51A7	uc001lzq.1	939
HDC	uc001zxz.1	1989
C2orf16	uc002rkz.2	5955
SYTL3	uc003qrp.1	1833
GOLGA4	uc003cgw.1	6732
TESS 2	uc010lka.1	417
NOTCH1	uc004chz.1	7668
ATPAF2	uc002gse.1	870
ECD	uc009xqx.1	2034
SSX5	uc004diz.1	690
SNAP91	uc003pka.1	2718
OCA2	uc001zbh.2	2517
PNPO	uc002imo.1	786
DAPK1	uc004apc.1	4293
ST8SIA6	uc001ipd.1	1197
PINX1	uc003wth.2	987
SELENBP1	uc001exx.1	1419
TMED4	uc003tli.1	684
NEK3	uc001vgh.1	1533
SSTR4	uc002wsr.2	1167
PACT	uc002umg.1	603
FOSL1	uc001ogg.1	816
DOK-2	uc003wzz.1	777
UGT1A3	uc002vuy.1	1605
TTC38	uc003bhi.1	1410
CD40LG	uc004faa.1	786
CES1	uc002eil.1	1707
DCI	uc002cpr.1	909
STK17B	uc002utk.1	1119
B3GAT3	uc001ntw.1	1008
DQ576410	uc003sij.2	399
CNTN6	uc003boz.1	3087
CYP3A4	uc003urv.1	1512
PISD	uc003alm.2	1230
MBOAT2	uc002qzg.1	1563
USP1	uc001daj.1	2358
PYDC1	uc002ebo.1	270
CENPM	uc003bbn.1	543
SAR1B	uc003kzq.1	597
TTC7B	uc001xyp.1	2532
AK057834	uc001lbz.1	273
C1orf146	uc001doq.1	543
GPC1	uc002vyw.2	1677
RBL1	uc002xgi.1	3207
TOB1	uc002isw.1	1038
TCEAL1	uc010nor.1	480
CENPF	uc001hkm.1	9345
GnT-IX	uc002jtg.2	333
C6	uc003jml.1	2832
PRSS1	uc003wak.2	744
PPIL6	uc010kdp.1	1014
C6orf124	uc003qwa.2	765
PATL1	uc001noe.2	2313
ODZ4	uc001ozl.2	8310
SNCB	uc010jke.1	456
NDUFB9	uc003yrg.2	540
CNOT6L	uc003hks.1	1668
S100A9	uc001fbq.1	345
TRIM50	uc010lbd.1	1464
KCTD1	uc002kvw.1	774
LA16c-360B4.1-001	uc010brh.1	1053
WDR63	uc001dkt.1	2676
HMSD	uc010dqj.1	420
RNGTT	uc003pmr.2	1794
SPEF2	uc003jjo.1	5469
CXorf22	uc004ddj.1	2931
KCNK16	uc003oor.2	969
CEP250	uc002xcm.1	7329
KCNJ2	uc010dfg.1	1284
MT1B	uc002ejs.1	186
ZNF684	uc001cft.1	1137
ZNF492	uc002nqw.2	1596
SLC4A1	uc002igf.2	2736
PDHA1	uc004czh.2	1278
BYSL	uc003orl.1	1314
TKT	uc003dgo.1	1872
DDT	uc002zyz.2	357
RNF38	uc003zzh.1	1548
KLHL2	uc003irb.1	1782
AHDC1	uc009vta.1	4812
CMTM8	uc003cex.1	522
DMP1	uc003hqv.1	1542
HERPUD2	uc003tet.1	1221
TMEM151A	uc001ohl.1	1407
CRTAM	uc001pyj.1	1182
ZNF572	uc003yrr.1	1590
HSD17B2	uc002fgv.1	1164
L01117	uc002igq.1	261
UBE2G1	uc002fxs.1	513
AHSA2	uc002sbb.1	414
NBPF12	uc001eqe.1	1482
PELI2	uc001xch.1	1263
RGPR	uc001glh.1	2163
TPX2	uc010gdv.1	2352
ATP9B	uc002lmx.1	3444
DAZAP1	uc002lsn.1	1224
HMGCS2	uc001eid.1	1527
B9D1	uc010cqn.1	723
NKX2-5	uc003mcm.1	975
KIAA1276	uc003gpm.2	3183
LILRB2	uc002qfb.1	1797
CSTF1	uc002xxl.1	1296
BTN2A1	uc003nib.1	1584
C15orf48	uc001zvg.1	252
IGF2BP3	uc003swg.1	1740
FAM113B	uc001rpn.1	1299
HRG	uc003fqq.1	1578
THOX1	uc010bee.1	2796
AK128826	uc010efu.1	4050
ZNF131	uc003jnk.1	1770
SP140L	uc010fxm.1	1743
USP47	uc001mjs.1	4068
CCDC88B	uc001nzy.1	4431
DKFZp434P241	uc010cdw.1	486
HCN1	uc003jok.1	2673
HTN1	uc003hex.1	174
SYCP3	uc001tiq.1	711
C13orf23	uc001uwy.1	2835
PAPOLA	uc001yfq.1	2238
PCH68	uc001vhr.1	747
AATK	uc010dia.1	4125
MSH3	uc003kgz.1	3414
UNQ5982	uc003xmv.1	480
NDUFAB1	uc002dlw.1	471
MRPL45	uc002hpy.1	921
BAK1	uc003oes.1	636
ITLN2	uc001fxd.1	978
DKFZp547P055	uc009zuj.1	216
MS4A10	uc001npz.1	804
MTNR1B	uc001pdk.1	1089
TTC37	uc003klb.1	4695
TET3	uc002skb.2	4983
PGCP	uc003yhw.1	1419
SPN	uc002dtm.1	1203
GPR143	uc004cst.1	1275
ZNF576	uc002owy.1	513
ATP5D	uc002lrn.1	507
TMEM39A	uc003eck.1	1467
MAGEB3	uc010ngg.1	1041
RPS5	uc002qsn.1	615
hCG_2039358	uc003vnn.1	732
ANP32E	uc001etw.1	807
MTMR1	uc004feh.1	2022
YEATS4	uc001sux.1	684
SYNGAP1	uc003oep.1	3987
PCOLCE	uc003uvo.2	1350
MNS1	uc002adr.1	1488
LOC152118	uc003ezt.1	303
LOC100134934	uc010dgs.1	369
PCYT2	uc002kcg.1	1257
PTPN20B	uc001jdt.1	681
LAX1	uc001haa.1	1197
ZNF182	uc004dir.1	1920
CMAP	uc003tjr.2	912
SPPL2B	uc002lvs.1	1776
ELOVL5	uc003pbq.1	900
PCDHAC1	uc003lih.1	2892
B4GALNT1	uc001spg.1	1602
ZNF673	uc004dgn.2	516
ARHGAP21	uc001isb.1	5874
BLOC1S2	uc001kqw.1	429
IRX5	uc002ehv.1	1452
C2orf65	uc002smy.1	1593
GGT2	uc010gsy.1	678
LRFN5	uc001wvm.1	2160
LOC392145	uc010lpf.1	525
GINS1	uc002wuv.1	591
RAB19	uc003vvr.1	795
ITM2B	uc001vbz.2	801
DKFZp434L0435	uc002qus.2	987
PAPSS2	uc001kew.1	1860
MUDENG	uc001xcv.1	1473
ACSL3	uc002vni.1	2163
KIAA1919	uc003puv.2	1557
UTRN	uc003qkt.1	10302
GLT8D2	uc001tkh.1	1050
CNN1	uc002msc.1	894
HISPPD2A	uc001zrw.1	4302
SIGLEC9	uc002pvu.1	1392
SDAD1	uc003hje.2	2064
C22orf26	uc003bgq.1	417
RPL35	uc004boy.1	372
IMPDH2	uc003cvt.1	1545
AX746723	uc003mbe.1	276
AGBL4	uc001cru.2	1512
WDR69	uc002vpn.1	1248
SEC14L5	uc002cye.2	2091
CLTA	uc003zzc.1	747
OGDH	uc003tln.1	3072
GPR37L1	uc001gxj.1	1446
RP11-529I10.4	uc001ktn.1	612
ASB13	uc001iig.1	837
ZFP14	uc002odx.1	1602
SLC6A10P	uc002edh.1	885
pp8875	uc010nbs.1	1845
ZCRB1	uc001rmz.1	654
KPNA3	uc001vdj.1	1566
HSPA1L	uc003nxh.1	1926
MST103	uc002rog.1	795
RHOC	uc001ecp.1	582
LOC554175	uc002azx.1	345
PPP3CA	uc003hvv.1	1566
SLC1A7	uc001cuy.1	1683
ZNF529	uc002oeh.2	1593
DDB2	uc001neb.2	1284
SPATA1	uc001djz.1	1380
MKNK1	uc001cqb.1	1398
DYSF	uc010fen.1	6360
GPCR	uc010ckx.1	1053
ALKBH2	uc001tnx.1	786
NKD1	uc002egg.1	1413
AK022285	uc001arq.1	990
C1orf174	uc001alf.1	732
PLEKHO1	uc001ett.1	1230
UNQ664	uc001zqk.1	1662
Nbla00307	uc003yml.1	651
ASB10	uc003wjm.1	1539
RING1	uc003odk.1	1221
CXorf61	uc004eqj.1	342
NPC2	uc001xpy.1	456
LOC100129128	uc010kau.1	387
YTHDF1	uc002yeh.1	1680
AVPR1B	uc001hds.2	1275
LMAN1L	uc002ayt.1	1581
GSG2	uc002fwp.1	2397
CEP170	uc001hzs.1	4755
RPS4Y2	uc004fum.1	792
MSH6	uc002rwd.2	4083
DKFZp686M1886	uc010bnn.1	1140
HECTD2	uc001khl.2	2331
ZNF556	uc002lwp.1	1371
AIRE	uc002zei.1	1638
UNQ168	uc003fpk.1	279
BCL2L10	uc002abq.1	615
KIAA1062	uc004ckl.1	7101
HSP90Bd	uc002afh.1	1518
LMOD3	uc003dns.1	1683
KIAA0864	uc002gqy.1	3804
PPP2R3B	uc004cpg.1	1728
ZBTB8	uc001bvn.1	1326
CHCHD9	uc010mpq.1	456
CR625159	uc001fuf.1	480
FOXA2	uc002wsm.1	1374
hREV3	uc003puw.2	594
SLCO2A1	uc003eqa.2	1932
GJA10	uc003pnu.1	1632
C3orf46	uc003eje.1	411
PRDM16	uc001akf.1	3831
TMEM98	uc002hhq.1	681
FRMD5	uc001ztl.1	1713
C1orf216	uc009vuw.1	690
PDE6C	uc001kiu.2	2577
EP400	uc001ujn.1	9372
PTK2	uc003yvt.1	3225
RNF217	uc003pzs.1	828
GSDMA	uc002htl.1	1338
NDUFA8	uc004blv.1	519
LAMP3	uc003flh.2	1251
GLTSCR2	uc002phm.1	1437
NPW	uc002coh.2	498
LLGL2	uc002joh.1	3063
IA4	uc010frj.1	930
FAM98B	uc001zkc.1	1302
PPM1K	uc003hrm.2	1119
OR2T1	uc001iej.1	1110
FAM163A	uc009wxj.1	504
C20orf177	uc010gjv.1	1152
KIR2DL4	uc002qud.2	1200
TICAM2	uc003kre.1	1215
FAM167B	uc001buw.1	492
NFKB2	uc001kvb.1	2703
HESX1	uc003din.2	558
GPR114	uc002elx.2	1587
SLC25A35	uc002gla.2	903
GNAT1	uc003cyl.1	1053
LOC283551	uc001wxi.1	324
DKFZp727A051	uc001eod.1	894
TCRBV7S1A1N2T	uc003vxg.2	342
ORAI3	uc002eac.1	888
TMEM99	uc002hvj.1	777
FAM76B	uc001pfn.2	1020
DKFZp586A1021	uc002lut.1	444
ZNF605	uc001uli.1	2019
SNHG3-RCC1	uc001bqa.1	1266
TRIM29	uc001pwz.1	1767
CDS1	uc003hpb.1	1386
RHEB	uc003wkh.1	555
RAB3A	uc002nie.1	663
BC111724	uc002cuf.1	552
C4orf27	uc003isl.2	1041
OTUD6B	uc003yeu.2	972
HP2XM	uc010gst.1	339
GPD1	uc001rvz.1	1050
DKFZp451F1115	uc009zcq.1	2943
CDH15	uc002fmt.1	2445
NPM1	uc003mbi.1	885
TMEM117	uc001rod.1	1545
GCK	uc003tkk.1	1401
PRPS2	uc004cva.1	966
sprouty-3	uc010nvl.1	570
TSPYL4	uc003pwn.1	1245
ADRA2A	uc001kzo.1	1353
DKFZp564O1278	uc010afe.1	885
TERC	uc003ffr.1	276
TASP1	uc002woi.1	1263
WDR19	uc003gtv.1	4029
EDRF1	uc001lip.1	2829
TMEM202	uc002auq.1	822
PDE4C	uc002nik.2	2139
POTEG	uc001vuz.1	1527
AK097964	uc002dwy.1	582
FYB	uc003jlt.1	2490
C1orf55	uc001hpu.2	1356
PPFIA3	uc002pmr.1	3585
RAD18	uc003brd.1	1488
C12orf44	uc001rzu.2	657
CRYBA4	uc003acz.2	591
NBPF8	uc001eld.2	2739
HVCN1	uc001trs.1	822
TAF10	uc001mej.1	657
C16orf48	uc002etw.1	1041
DEPDC5	uc003alt.1	4785
MAPRE1	uc002wyh.1	807
LTBP1	uc002ros.1	5169
FGF8	uc001ktq.1	735
C3orf52	uc003dyq.2	654
SENP7	uc003dut.1	3153
LRRK2	uc001rmg.2	7584
RUNDC2A	uc002dbw.1	1128
KIAA0355	uc002nvd.2	3213
CPEB1	uc002bit.1	1881
PSMC3IP	uc002iai.1	654
PPEF2	uc003hix.1	2262
PCDHGA1	uc003lji.1	2796
ABI2	uc002vaa.1	1542
KIAA0317	uc001xqb.1	2472
hfrc	uc004awd.1	498
ATF1	uc001rww.2	816
DYNC1H1	uc001yks.1	13941
AX747985	uc003mjz.1	543
TMEM33	uc003gwi.1	744
C10orf110	uc001ifx.2	495
POLDIP3	uc003bcu.1	1266
KIAA1004	uc001ojz.1	1752
C7orf24	uc003tbb.1	345
GPR171	uc003eyq.2	960
CDC6	uc002huj.1	1683
PLD1	uc003fhr.1	3225
DSCR1L2	uc009vre.1	552
CR613142	uc001srn.1	648
ITFG2	uc001qlb.1	1344
KIAA1168	uc003lwv.1	627
NBR1	uc002idj.1	2901
NDUFC1	uc003ihs.1	231
AKNA	uc004biq.2	4320
PKHD1	uc003pah.1	12225
HPS4	uc003acl.1	2127
PACAP	uc010jfe.1	480
ULBP3	uc003qns.2	735
Lsx	uc001edp.1	675
DIRC1	uc010frv.1	315
MAFA	uc003yyc.1	1062
C22orf13	uc003aal.1	891
IMMT	uc002sqz.2	2277
CEL	uc010naa.1	2271
MARK3	uc001ymz.2	2262
KRTAP19-6	uc002yok.1	177
BC041486	uc001xcr.1	243
ITPRIPL2	uc002dfu.2	1608
ADAMTS2	uc003mjw.1	3636
ARPC3	uc001tqq.1	537
NPHS1	uc002oby.2	3726
BRD8	uc003lcf.1	3708
WDR12	uc002uzl.1	1272
HOXD13	uc002ukf.1	1032
IDI2	uc001ifv.1	684
OR8G2	uc001pzw.1	915
GABRQ	uc004ffp.1	1899
SLAIN1	uc001vkk.1	1050
NR2C2	uc003bzi.1	1848
NKTR	uc003clo.1	4389
TLE2	uc010dth.1	2235
NAALADL2	uc003fit.1	2388
AK096230	uc001ukg.1	1056
METTL12	uc001nug.1	723
ASAH2	uc001jjd.1	2286
AURKA	uc002xxd.1	1212
KIAA0892	uc002nmk.2	1842
GPRC5C	uc002jkp.1	1461
TBC1D9B	uc003mlh.1	3753
PNPLA6	uc002mgq.1	3984
KIAA0457	uc009xfr.1	2277
DGAT	uc010mfv.1	948
AP3B1	uc003kfj.1	3285
AKR7A3	uc001bbv.1	996
NAG	uc002rcb.1	636
C11orf68	uc001ogi.1	882
AHCYL1	uc001dyx.1	1593
RPP14	uc010hnh.1	375
KIAA0325	uc001ykt.1	1164
PCDHB18	uc003ljc.1	2205
CDH24	uc001wil.1	2460
KRT17	uc002hxh.1	1299
CT45-2	uc004eyz.1	570
LACTB2	uc003xyp.1	867
DKFZp434A1319	uc010cem.1	678
DKFZp434H092	uc001npn.1	1254
PHACTR1	uc010jpc.1	1743
DDX24	uc001ycj.1	2580
SLC35E2	uc001aib.1	801
LOXL1	uc002awc.1	1725
IQSEC2	uc004dsd.1	4467
C5orf47	uc003mcw.2	531
BC000492	uc002mxy.2	585
PCDHGC5	uc003lla.1	2835
MEGF10	uc003kuh.2	3423
PRRX1	uc001ghf.1	738
ASTE1	uc010htm.1	2115
GAA	uc002jxo.1	2859
MYOD1	uc001mni.1	963
ZNF747	uc002dyn.1	576
FLJ00084	uc002ydl.1	1878
ACSF2	uc002iqu.2	1848
KLRC1	uc001qyl.1	702
GDF9	uc003kxz.1	1365
IL1RL2	uc002tbs.1	1728
bK150C2.9	uc003awu.2	609
MITD1	uc002szs.1	750
GPR119	uc004evs.1	1008
TRAF2	uc010nbu.1	1506
HCK	uc002wxh.1	1581
OR13C9	uc004bcf.1	957
MAGEB16	uc010ngu.1	975
BMP6	uc003mxu.2	1542
FAM71F1	uc003vno.1	1035
IL8RA	uc010fvn.1	1053
FLJ35848	uc002iha.2	2361
CDSN	uc003nsm.1	1590
LSM3	uc003byn.1	309
EFHA1	uc001uof.1	1305
ZFP41	uc003yxw.1	597
C9orf126	uc004bpd.1	1890
FMN1	uc001zhf.2	3591
VIT	uc002rpl.1	2082
KIAA1501	uc002hqc.1	1911
SPCS3	uc003iur.2	543
VGCNL1	uc001voy.2	1437
DEF8	uc002fpn.1	1539
CHAF1A	uc002mal.1	2871
KIAA0573	uc010msz.1	1032
C1orf165	uc001crw.2	759
RPK118	uc001hke.1	2658
ZFPM2	uc003ymd.1	3456
C16orf38	uc002clx.1	1422
VWA2	uc001lbl.1	2268
FTH1	uc001nsu.1	552
SLC35F1	uc003pxx.2	1227
YWHAH	uc003alz.1	741
DKFZp686E22155	uc001bji.2	393
C17orf66	uc002hke.1	1713
ADRB1	uc001lba.1	1434
FOXL1	uc002fjr.1	1038
hSF21	uc001srd.1	696
RG9MTD3	uc004aai.1	951
UMPS	uc003ehl.2	1443
KIAA1161	uc003zue.2	2142
UCC1	uc003tfq.1	633
CCDC77	uc001qig.1	1467
AK098078	uc003exm.1	324
COG4	uc002ezc.1	2370
C12orf65	uc001uen.1	501
OATPRP5	uc009zip.1	1695
CDC2L5	uc003thh.2	4539
WDR21B	uc003gwk.2	1191
DNAJC11	uc001aof.1	1680
GDF2	uc001jfa.1	1290
TIMM17A	uc001gxc.1	516
OR2H1	uc003nmi.1	951
HNRNPA0	uc003lbt.1	918
PCBP1	uc002sgf.1	1071
COL23A1	uc003mje.1	1623
NSD1	uc003mfr.2	8091
LRRC2	uc010hji.1	1116
ANO9	uc001lpi.2	2349
KIAA0517	uc003ini.1	465
FLJ37078	uc003uer.2	1794
WDR91	uc003vsp.1	2244
TMEM179	uc001yox.1	594
KLRAQ1	uc002rwm.1	2343
AX748058	uc004cbw.1	507
CNDP2	uc002llm.1	1428
FYN	uc003pvj.1	1614
BEX2	uc004eka.1	474
KCND3	uc001ebu.1	1968
YPEL5	uc002rna.2	366
LRRC42	uc001cwj.1	1287
KRTAP6-2	uc002yon.1	189
DKFZp566F223	uc003mvh.1	1257
CR622587	uc004fbc.1	486
KIR3DP1	uc002qgw.1	987
DSTYK	uc001hbw.1	2790
C17orf45	uc002gqc.1	393
DKFZp666C036	uc001apl.1	1182
ZNF649	uc002pxy.1	1518
LOC150763	uc002svf.1	2388
COL5A2	uc002uqk.1	4500
CNGA2	uc004fey.1	1995
ELA2B	uc001awl.1	810
KIAA2033	uc010eqo.1	2070
RAB9B	uc010noy.1	606
FAM100A	uc002cwx.2	534
NAIP	uc003kar.1	4212
MYOZ2	uc003icp.2	795
SPATA12	uc003dij.1	573
XRCC4	uc003kib.1	1011
CYB561	uc002jaq.1	894
CHST10	uc002tam.1	1071
BAI1	uc003ywm.1	4755
BRSK1	uc002qkf.1	2385
KIAA1973	uc004bbo.1	573
C17orf89	uc002jzx.2	225
BC157867	uc010dur.1	357
ZNF518B	uc003gmn.1	3225
PDE6H	uc001rcr.1	252
RCP	uc010lvz.1	1494
GPR86	uc003eyu.1	1002
MAP7	uc003qgz.1	2250
AX747879	uc003mkj.1	543
AX748160	uc010lin.1	612
SCN4B	uc001pse.1	687
SPAG9	uc002itc.1	3966
SERTAD1	uc002ont.2	711
FLJ43980	uc002eeb.2	2037
ANTXR1	uc002sfg.1	1695
TMPRSS13	uc001prs.1	1704
ETV7	uc003omb.1	1026
DGAT1	uc003zbv.2	1467
NKIRAS1	uc003ccj.1	579
TAC3	uc001smn.1	408
CORO1C	uc009zva.1	1584
TEX9	uc002adp.1	1176
KANK3	uc010dwa.1	2466
RAD54B	uc003ygk.1	2733
HRCT1	uc003zyr.1	348
BARD1	uc002veu.2	2334
ZNF177	uc002mli.1	966
ZNF442	uc002mtr.1	1884
MIP	uc001slh.1	792
F2	uc001ndf.2	1869
GRIA1	uc003luy.2	2721
KIAA2017	uc001uft.2	13416
GALNTL2	uc003car.2	1920
WNT5A	uc003dhn.1	1143
LENG9	uc002qfy.1	1440
FOXR1	uc001pui.1	879
TRA@	uc010ajk.1	663
C1QTNF7	uc003gno.1	870
cycB2	uc010bge.1	813
SLC7A4	uc002zud.1	1908
C4orf7	uc003hfd.1	258
RASAL3	uc002nbe.2	3036
C17orf80	uc002jjm.2	1830
KLK4	uc002pua.1	765
TMEM176A	uc003whx.1	708
IL31	uc001ubv.1	495
CTNNB1	uc010hia.1	2346
P/OKcl.13	uc010mrd.1	744
TMEM185B	uc002tmj.1	1053
DND1	uc003lgt.1	1062
hDV102S1	uc001wdu.1	345
ARD1B	uc003hlt.2	690
LOC541469	uc002oht.2	429
BRUNOL4	uc002lae.2	1461
C1orf93	uc001ajv.1	651
ANO10	uc003cmv.1	1983
GAS8	uc002fqi.1	1437
UPK2	uc001puh.1	555
IMPACT	uc002kvh.2	963
PATE	uc009zbr.1	345
WNK4	uc002ibj.1	3732
INCA1	uc002gaj.1	711
HNRPLL	uc002rqw.1	1629
ITGA6	uc002uhp.1	3276
BMP15	uc004dpg.1	1179
GAD2	uc001isp.1	1758
CYP2A7	uc002opm.1	1485
SLC7A6OS	uc002evw.1	930
THAP5	uc003vfm.1	1188
RIC8A	uc001lof.1	1614
CCND1	uc001opa.1	888
USP35	uc009yva.1	3057
EIF4E1B	uc010jkf.1	729
TMEM72	uc001jbn.2	828
DKFZp762E117	uc003atj.1	1818
CCL4	uc002hkw.1	279
TRPM2	uc010gpt.1	4662
NOL11	uc002jgd.1	2160
ZCCHC10	uc003kyh.1	579
DQ599922	uc003jzt.2	1074
PSMD2	uc003fnn.1	2727
CHTF18	uc002ckf.2	3012
USP18	uc002zny.1	1119
RRAS	uc002pop.1	657
RASSF9	uc001taf.1	1308
LAMC3	uc004caa.1	4728
TOX	uc003xtw.1	1581
IPO5	uc001vne.1	3348
PCDH15	uc001jju.1	5868
GABRG3	uc001zbg.1	1404
PLEKHO2	uc002anv.1	1473
NUDCD2	uc003lze.1	474
SGCZ	uc003wwq.1	939
KCTD17	uc010gxb.1	945
SPSB2	uc001qrl.1	792
TPPP3	uc002esz.1	531
GIGYF2	uc002vtj.2	3963
CILP2	uc002nmw.2	3489
CALB2	uc002faa.2	816
FAM86D	uc003dpp.2	738
CEBPZ	uc002rpz.1	3165
ZNF479	uc010kzo.1	1575
FMOD	uc001gzr.1	1131
C21orf66	uc002yqn.1	2754
KIAA1494	uc010irc.1	1239
CLN6	uc002arf.1	936
ANAPC1	uc002thi.1	5835
FLJ10035	uc002vud.2	1572
SH2D3C	uc004bsc.1	2583
PTPN14	uc001hkk.1	3564
TRIM42	uc003eto.1	2172
SNRPG	uc002sgp.1	231
APTX	uc003zrm.1	1029
BMS1	uc001jaj.1	3849
CLRN2	uc003gpg.1	699
MAGEA3	uc010ntu.1	945
NFATC3	uc002evo.1	3228
AQP12A	uc002vzu.1	888
LRRC45	uc002kde.1	2013
STI2	uc010hho.1	630
LRIG1	uc003dmx.1	3282
ARS2	uc003uwy.2	2631
EPSTI1	uc001uyw.1	1233
PRSS27	uc002crf.1	873
OTOL1	uc003fef.1	1434
ERC2	uc003dhr.1	2862
PRKACB	uc001djl.1	1197
PRDM13	uc003pqg.1	2124
ZNF705A	uc001qud.1	903
KLK12	uc002pvh.1	765
HCG27	uc003nsw.1	291
BC073879	uc003fuu.2	486
HSD17B7	uc001gci.1	1026
ZNF354A	uc003mjj.1	1818
PCDH11X	uc004efk.1	4044
TMC6	uc002juj.1	2418
PCBD2	uc010jdz.1	393
DMGDH	uc003kfs.1	2601
RIMS1	uc003pga.1	5079
RCN1	uc001mtj.1	996
SF3B2	uc001ogy.1	2688
CPB1	uc003ewl.1	1254
BCAR3	uc001dpz.1	2478
FCRLB	uc001gbh.1	1281
PAK1IP1	uc003mzg.1	1179
AK025264	uc003gyb.1	420
OR10H1	uc002nbq.2	957
LOC153328	uc003laz.1	876
KIF9	uc003cqx.1	2373
FP7162	uc001aix.1	693
PITPNM2	uc001uej.1	4050
L3MBTL4	uc002kmz.2	1872
TGFB1	uc002oqh.1	1173
ZXDC	uc003eiv.1	2577
SLC6A16	uc002pmz.1	2211
SRrp35	uc003pmy.2	786
GPR182	uc001smk.1	1215
LRRC8E	uc002mir.1	2391
EOMES	uc003cdy.2	2118
PAX2	uc001krk.2	1299
SCARF2	uc002zsj.1	2613
PSEN2	uc009xeo.1	1347
PCDHB13	uc003lja.1	2397
EIF4G1 variant protein	uc003foa.1	816
DHRS7B	uc002gyo.1	978
C10orf28	uc001kox.2	2379
C1orf131	uc001hul.1	882
ASB1	uc002vyg.1	1008
ZNF223	uc002oyf.1	1449
KRT31	uc002hwn.1	1251
LCMT2	uc001zrg.1	2061
gp130	uc010iwd.1	714
MEP1A	uc010jzh.1	2241
TMEM53	uc001cmc.1	834
PCDHA7	uc003lhq.1	2814
DKFZp686H1993	uc003mjq.1	843
TNRC11	uc010nla.1	2421
RSPH3	uc003qrx.1	1683
C10orf33	uc001kpc.1	1746
PTPN9	uc002bal.1	1782
ABCA12	uc002vew.1	7788
RUNDC1	uc002ici.1	1842
CCDC37	uc010hsg.1	1839
YES1	uc002kky.1	1632
AK055272	uc002fmo.1	462
FAM120AOS	uc004atu.2	771
OR5M3	uc001niw.1	924
PPP1R3F	uc004dnh.1	2400
KRT78	uc001sbc.1	1563
IL13	uc003kxj.1	441
MDFI	uc003oqp.2	741
C1orf220	uc009wxd.1	405
PRNT	uc002wla.1	285
ZDBF2	uc002vbp.2	7065
TCRBV6S4A1	uc003vzb.2	342
CIN85	uc010nfm.1	333
OR10C1	uc003nmh.1	939
CLIC1	uc003nwr.1	726
LILRA5	uc002qfe.1	900
CSAG1	uc004fge.1	237
TREML2	uc010jxm.1	1143
FAM125A	uc002ngo.1	822
ZNF74	uc010gsm.1	1935
FAM104A	uc002jjj.2	624
SNX29	uc002dby.2	1287
LRRC39	uc001dsy.1	1020
ARGLU1	uc001vqk.2	822
SAMD5	uc003qmc.1	522
HIST2H2AC	uc001etd.1	390
HYAL2	uc003czu.1	1422
IGFBP5	uc002vgj.2	819
UNQ1938	uc001fut.1	336
NRTN	uc002mde.1	594
KIAA0556	uc002dow.1	4857
FAM29A	uc003znk.1	2868
C12orf71	uc001rhq.1	810
NIACR2	uc001ucy.2	1164
JMJD2A	uc001cjx.1	3195
EPHB1	uc003eqt.1	2955
POLD4	uc001okm.1	324
LRRC36	uc002esv.1	2265
ANAPC10	uc003iju.2	558
OR1F2	uc002cuh.1	837
MEGF6	uc001akl.1	4626
LPHN3	uc010ihh.1	4410
BMP10	uc002sez.1	1275
CREM	uc001iyb.1	903
PTGER4	uc003jlz.1	1467
METAP1	uc003huf.2	1161
TCRBV6S2A1N1T	uc003vyz.1	342
KCNQ1	uc001lwn.1	2031
NR2F2	uc002btq.1	1245
SSFA2	uc002uoi.1	3780
CTTNBP2	uc003vjf.1	4992
BCL2A1	uc002bfc.2	528
ZBTB24	uc003ptl.1	2094
hCG_2038200	uc003nrp.1	486
UNQ747	uc004clc.1	1527
FAG	uc010mkj.1	1095
OR7D2	uc002mkz.1	939
PRDM1	uc003prd.2	2370
SLCO6A1	uc003knn.2	2160
CCDC47	uc002jbs.2	1452
SLC26A6	uc003cuh.1	2280
BIN1	uc002tns.1	1782
SRRM1	uc001bjm.1	2715
ALS2	uc002uyo.1	4974
PCSK1N	uc004dkz.1	783
ECT2	uc003fil.1	2745
CACNA2D2	uc003daq.1	3453
DOCK6	uc002mqs.2	6144
C10orf119	uc001ler.2	1929
FATE1	uc004fex.1	552
DKFZp434P144	uc002tga.1	828
CCDC74A	uc002tta.1	1137
DUSP23	uc001ftz.1	453
VWC2L	uc002vet.2	669
AK058116	uc010lkr.1	306
KIAA0645	uc010gwk.1	1710
TRIP6	uc003uww.1	1431
NUP35	uc002upf.1	981
CDH3	uc002ewf.2	2490
KLHDC8A	uc001hcf.1	1053
C9orf116	uc004cft.1	411
CENTD1	uc003gsp.1	2631
EI24	uc009zbl.1	1026
RWDD2B	uc002yms.1	960
FKSG47	uc010jqs.1	393
NR3C2	uc003ilj.2	2955
NPAS2	uc002tap.1	2475
DOCK1	uc001ljt.1	5598
FAM63A	uc001ewb.1	1410
INPP5F	uc001leo.1	3399
FAM111A	uc001nno.1	1836
IQGAP3	uc001fpf.1	4896
MYBL1	uc003xwj.1	2259
CRADD	uc001tda.1	600
DUSP12	uc001gbo.1	1023
